"BUT","VQBT","Bhutan","Jakar","Bathpalathang Airport",27.5622,90.7471
"ZRL",\N,"United States","Lancaster","Lancaster Station",40.054364,-76.307722
"ZUG",\N,"United States","Harrisburg","Harrisburg Transportation Center",40.261944,-76.877778
"QJZ",\N,"France","Nantes","Gare de Nantes",47.216667,-1.541667
"XPJ",\N,"France","Montpellier","Gare de Montpellier-Saint-Roch",43.604636,3.881039
"XYH",\N,"Sweden","Helsingborg","Helsingborg Central Station",56.0451061,12.6963066
"ZLS",\N,"United Kingdom","London","Liverpool Street Station",51.5201006,-0.0800884
"ZTJ",\N,"United States","Princeton","Princeton Junction",40.3171699,-74.6227145
"TLI","WAMI","Indonesia","Toli-Toli","Sultan Bantilan Airport",1.123428,120.793658
"S52",\N,"United States","Winthrop","Methow Valley State Airport",48.4249483,-120.1458856
"S10",\N,"United States","Chelan","Lake Chelan Airport",47.8660103,-119.9427017
"W12",\N,"United States","Mazma","Lost River Resort Airport",48.6495842,-120.5020444
"6S9",\N,"United States","Stehekin","Stehekin State Airport",48.3457778,-120.7208056
"ZPY",\N,"Germany","Siegburg","Siegburg Bonn Bahnhof",50.7937,7.2028
"TQL","USDS","Russia","Tarko-Sale","Tarko-Sale Airport",64.9308013916,77.81809997559999
"JIC","ZLJC","China","Jinchuan","Jinchuan Airport",38.542222222199996,102.348333333
"YJD",\N,"Spain","Barcelona","Estacio de Franca",41.384,2.186
"QKU",\N,"Germany","Cologne","Cologne Deutz Railway",50.94039,6.97436
"FVS",\N,"Russia","St. Petersburg","Finlyandsky",59.955556,30.356667
"BPL","ZWAX","China","Bole","Alashankou Bole (Bortala) airport",44.895,82.3
"FYN","ZWFY","China","Fuyun","Fuyun Koktokay Airport",46.804169,89.512006
"ACS","UNKS","Russia","Achinsk","Achinsk Airport",56.2682991027832,90.57080078125
"LFQ","ZBLF","China","LINFEN","Linfen Qiaoli Airport",36.132629,111.641236
"SDI",\N,"Papua New Guinea","Saidor","Saidor",-5.628589,146.465081
"BCP",\N,"Papua New Guinea","Bambu","Bambu",-5.8636111,146.4925
"S27",\N,"United States","Kalispell","Kalispell City Airport",48.1785694,-114.3037408
"YJP","CEC4","Canada","Hinton","Hinton/Jasper-Hinton Airport",53.3191986084,-117.752998352
"WVI","KWVI","United States","Watsonville","Watsonville Municipal Airport",36.9356994629,-121.790000916
"YAQ",\N,"Canada","Maple Bay","Maple Bay Marina",48.8166667,-123.600161
"GLU","VQGP","Bhutan","Gelephu","Gelephu Airport",26.88456,90.46412
"HLI","KCVH","United States","Hollister","Hollister Municipal Airport",36.8932991028,-121.410003662
"AMG",\N,"Papua New Guinea","Amboin","Amboin",-9.441944,147.218889
"KRM",\N,"Guyana","Karanambo","Karanambo",3.75,-59.3097
"WIT",\N,"Australia","Wittenom","Wittenom",-22.218,118.348
"DLK","YDLK","Australia","Dulkaninna","Dulkaninna Airport",-29.0132999420166,138.4810028076172
"ETD",\N,"Australia","Etadunna","Etadunna",-28.74,138.589
"MNE",\N,"Australia","Mungeranie","Mungeranie",-28.009,138.656
"CWR",\N,"Australia","Cowarie","Cowarie",-27.711,138.328
"CFH",\N,"Australia","Clifton Hills","Clifton Hills",-27.018,138.891
"DRR",\N,"Australia","Durrie","Durrie",-25.684,140.227
"ODL",\N,"Australia","Cordillo Downs","Cordillo Downs",-26.745,140.638
"DHD",\N,"Australia","Durham Downs","Durham Downs",-27.075,141.899
"INM",\N,"Australia","Innamincka","Innamincka",-27.7,140.733
"GLG",\N,"Australia","Glengyle","Glengyle",-24.803,139.6
"HWK",\N,"Australia","Wilpena Pound","Wilpena Pound",-31.855,138.468
"MIH",\N,"Australia","Mitchell Plateau","Mitchell Plateau ",-14.791,125.823
"WHO",\N,"New Zealand","Franz Josef Aerodrome","Franz Josef Aerodrome",-43.363,170.134
"SNG","SHNG","South Korea","Siheung","Siheung airport",37.410825,126.79603
"YBS","CKM8","Canada","Musselwhite Mine","Opapimiskan Lake Airport",52.6067008972,-90.3768997192
"ZDJ",\N,"Switzerland","Bern","Bern Railway Station",46.949722,7.439444
"RIZ","ZSRZ","China","Rizhao","Rizhao Shanzihe Airport",35.405033,119.324403
"SQJ","ZSSM","China","Sanming","Shaxian Airport",26.4263,117.8336
"XTO","YTAM","Australia","Taroom","Taroom Airport",-25.801700592041016,149.89999389648438
"YSE","CYSE","Canada","Squamish","Squamish Airport",49.7817001343,-123.162002563
"YAH","CYAH","Canada","La Grande-4","La Grande-4 Airport",53.754699707,-73.6753005981
"YAL","CYAL","Canada","Alert Bay","Alert Bay Airport",50.58219909667969,-126.91600036621094
"YCE","CYCE","Canada","Centralia","Centralia / James T. Field Memorial Aerodrome",43.285599,-81.508301
"YCQ","CYCQ","Canada","Chetwynd","Chetwynd Airport",55.687198638916016,-121.62699890136719
"XRR","CYDM","Canada","Ross River","Ross River Airport",61.9706001282,-132.42300415
"YDO","CYDO","Canada","Dolbeau-St-Félicien","Dolbeau St Felicien Airport",48.778499603271,-72.375
"YEY","CYEY","Canada","Amos","Amos/Magny Airport",48.563903,-78.249702
"YHE","CYHE","Canada","Hope","Hope Airport",49.3683013916,-121.498001099
"YHT","CYHT","Canada","Haines Junction","Haines Junction Airport",60.78919982910156,-137.54600524902344
"YDG","CYID","Canada","Digby","Digby / Annapolis Regional Airport",44.5458450365,-65.7854247093
"YJF","CYJF","Canada","Fort Liard","Fort Liard Airport",60.235801696799996,-123.46900177
"YKJ","CYKJ","Canada","Key Lake","Key Lake Airport",57.256099700927734,-105.61799621582031
"YLR","CYLR","Canada","Leaf Rapids","Leaf Rapids Airport",56.513301849365234,-99.98529815673828
"YME","CYME","Canada","Matane","Matane Airport",48.85689926147461,-67.45330047607422
"YML","CYML","Canada","Charlevoix","Charlevoix Airport",47.59749984741211,-70.2238998413086
"YOS","CYOS","Canada","Owen Sound","Owen Sound / Billy Bishop Regional Airport",44.5903015137,-80.8375015259
"YPS","CYPD","Canada","Port Hawkesbury","Port Hawkesbury Airport",45.6567001343,-61.3680992126
"YQS","CYQS","Canada","St Thomas","St Thomas Municipal Airport",42.77000045776367,-81.11080169677734
"YRO","CYRO","Canada","Ottawa","Ottawa / Rockcliffe Airport",45.4603004456,-75.64610290530001
"YSH","CYSH","Canada","Smiths Falls","Smiths Falls-Montague (Russ Beach) Airport",44.94580078125,-75.94059753417969
"YSL","CYSL","Canada","St Leonard","St Leonard Airport",47.157501220703125,-67.83470153808594
"YVE","CYVK","Canada","Vernon","Vernon Airport",50.24810028076172,-119.33100128173828
"YXQ","CYXQ","Canada","Beaver Creek","Beaver Creek Airport",62.410301208496094,-140.86700439453125
"YSN","CZAM","Canada","Salmon Arm","Shuswap Regional Airport",50.682802,-119.228996
"KES","CZEE","Canada","Kelsey","Kelsey Airport",56.0374984741,-96.50969696039999
"XPK","CZFG","Canada","Pukatawagan","Pukatawagan Airport",55.7491989136,-101.26599884
"ZGF","CZGF","Canada","Grand Forks","Grand Forks Airport",49.01559829711914,-118.43099975585938
"ZJG","CZJG","Canada","Jenpeg","Jenpeg Airport",54.51890182495117,-98.04609680175781
"YTD","CZLQ","Canada","Thicket Portage","Thicket Portage Airport",55.31890106201172,-97.70780181884766
"PIW","CZMN","Canada","Pikwitonei","Pikwitonei Airport",55.58890151977539,-97.16419982910156
"XPP","CZNG","Canada","Poplar River","Poplar River Airport",52.9965258788,-97.2741937637
"WPC","CZPC","Canada","Pincher Creek","Pincher Creek Airport",49.520599365200006,-113.997001648
"ZST","CZST","Canada","Stewart","Stewart Airport",55.935410448,-129.982434511
"ZUC","CZUC","Canada","Ignace","Ignace Municipal Airport",49.4296989440918,-91.7177963256836
"FNB","EDBN","Germany","Neubrandenburg","Neubrandenburg Airport",53.6022,13.306
"FSS","EGQK","United Kingdom","Kinloss","RAF Kinloss",57.6493988037,-3.56064009666
"BXP","EPBP","Poland","Biała Podlaska","Biała Podlaska Airfield",52.00078,23.1325278
"DGP","EVDA","Latvia","Daugavpils","Daugavpils Intrenational Airport",55.944721221900004,26.6650009155
"LMR","FALC","South Africa","Lime Acres","Lime Acres Finsch Mine Airport",-28.36009979248047,23.43910026550293
"SXN","FBSN","Botswana","Sowa","Sua Pan Airport",-20.5534,26.115801
"NDD","FNSU","Angola","Sumbe","Sumbe Airport",-11.167900085449219,13.84749984741211
"MAI","FWMG","Malawi","Mangochi","Mangochi Airport",-14.482999801635742,35.266998291015625
"ADI","FYAR","Namibia","Arandis","Arandis Airport",-22.462200164794922,14.979999542236328
"MWE","HSMN","Sudan","Merowe","Merowe New Airport",18.4433333333,31.8433333333
"ALN","KALN","United States","Alton/St Louis","St Louis Regional Airport",38.89030075069999,-90.0459976196
"AXN","KAXN","United States","Alexandria","Chandler Field",45.8662986755,-95.39469909670001
"CLU","KBAK","United States","Columbus","Columbus Municipal Airport",39.2619018555,-85.8963012695
"BBD","KBBD","United States","Brady","Curtis Field",31.1793003082,-99.3238983154
"BIH","KBIH","United States","Bishop","Eastern Sierra Regional Airport",37.3731002808,-118.363998413
"BKE","KBKE","United States","Baker City","Baker City Municipal Airport",44.837299346900004,-117.808998108
"BPI","KBPI","United States","Big Piney","Miley Memorial Field",42.58509827,-110.1110001
"WMH","KBPK","United States","Mountain Home","Ozark Regional Airport",36.3689002991,-92.47049713130001
"BTL","KBTL","United States","Battle Creek","W K Kellogg Airport",42.307300567599995,-85.2515029907
"BYI","KBYI","United States","Burley","Burley Municipal Airport",42.542598724399994,-113.772003174
"CCY","KCCY","United States","Charles City","Northeast Iowa Regional Airport",43.0726013184,-92.6108016968
"CNU","KCNU","United States","Chanute","Chanute Martin Johnson Airport",37.668800354,-95.4850997925
"CRG","KCRG","United States","Jacksonville","Jacksonville Executive at Craig Airport",30.3362998962,-81.51439666750001
"CSV","KCSV","United States","Crossville","Crossville Memorial Whitson Field",35.9513015747,-85.08499908450001
"DAA","KDAA","United States","Fort Belvoir","Davison Army Air Field",38.715000152600005,-77.1809997559
"DAG","KDAG","United States","Daggett","Barstow Daggett Airport",34.85369873,-116.7870026
"DMN","KDMN","United States","Deming","Deming Municipal Airport",32.262298584,-107.721000671
"DRA","KDRA","United States","Mercury","Desert Rock Airport",36.6194,-116.032997
"EED","KEED","United States","Needles","Needles Airport",34.7663002014,-114.623001099
"EGI","KEGI","United States","Crestview","Duke Field",30.65040016,-86.52290344
"EKA","KEKA","United States","Eureka","Murray Field",40.803398132299996,-124.112998962
"HYR","KHYR","United States","Hayward","Sawyer County Airport",46.025199890100005,-91.44429779050002
"JCT","KJCT","United States","Junction","Kimble County Airport",30.5112991333,-99.7634963989
"LOL","KLOL","United States","Lovelock","Derby Field",40.0663986206,-118.565002441
"MBG","KMBG","United States","Mobridge","Mobridge Municipal Airport",45.54650116,-100.4079971
"MCB","KMCB","United States","Mc Comb","Mc Comb/Pike County Airport/John E Lewis Field",31.17849922,-90.47190094
"MDH","KMDH","United States","Carbondale/Murphysboro","Southern Illinois Airport",37.778099060058594,-89.25199890136719
"MMT","KMMT","United States","Eastover","Mc Entire Joint National Guard Base",33.92079926,-80.80130005
"NHZ","KNHZ","United States","Brunswick","Brunswick Executive Airport",43.89220047,-69.93859863
"NRB","KNRB","United States","Mayport","Naval Station Mayport (Admiral David L. Mcdonald Field)",30.39109993,-81.42469788
"OGB","KOGB","United States","Orangeburg","Orangeburg Municipal Airport",33.456798553467,-80.859497070312
"OTM","KOTM","United States","Ottumwa","Ottumwa Regional Airport",41.10660172,-92.44789886
"OZR","KOZR","United States","Fort Rucker/Ozark","Cairns AAF (Fort Rucker) Air Field",31.27569962,-85.71340179
"PWY","KPNA","United States","Pinedale","Ralph Wenz Field",42.79550171,-109.8069992
"POU","KPOU","United States","Poughkeepsie","Dutchess County Airport",41.6265983581543,-73.88420104980469
"RSL","KRSL","United States","Russell","Russell Municipal Airport",38.872100830078,-98.811798095703
"RWF","KRWF","United States","Redwood Falls","Redwood Falls Municipal Airport",44.54719925,-95.08229828
"SNS","KSNS","United States","Salinas","Salinas Municipal Airport",36.662799835205,-121.60600280762
"TPH","KTPH","United States","Tonopah","Tonopah Airport",38.06019974,-117.086998
"UKI","KUKI","United States","Ukiah","Ukiah Municipal Airport",39.125999450684,-123.20099639893
"UOX","KUOX","United States","Oxford","University Oxford Airport",34.384300231934,-89.536796569824
"HTV","KUTS","United States","Huntsville","Huntsville Regional Airport",30.7469005585,-95.5871963501
"VTN","KVTN","United States","Valentine","Miller Field",42.85779953,-100.5479965
"WMC","KWMC","United States","Winnemucca","Winnemucca Municipal Airport",40.8965988159,-117.805999756
"WWR","KWWR","United States","Woodward","West Woodward Airport",36.438,-99.5226667
"ZZV","KZZV","United States","Zanesville","Zanesville Municipal Airport",39.9444007874,-81.89209747310001
"ECV","LECU","Spain","Madrid","Cuatro Vientos Airport",40.370701,-3.78514
"CDT","LEDS","Spain","Castellón de la Plana","Castellón-Costa Azahar Airport",40.213889,0.073333
"TEV","LETL","Spain","Teruel","Teruel Airport",40.403,-1.2183
"QLP","LIQW","Italy","Sarzana (SP)","Sarzana-Luni Air Base",44.088001,9.98795
"BJY","LYBT","Serbia","Batajnica","Batajnica Air Base",44.935299,20.2575
"RUV","MGRB","Guatemala","Rubelsanto","Rubelsanto Airport",15.991999626159668,-90.44529724121094
"XPL","MHSC","Honduras","Comayagua","Coronel Enrique Soto Cano Air Base",14.3824,-87.621201
"UPL","MRUP","Costa Rica","Upala","Upala Airport",10.8922,-85.016197
"QSN","MUNB","Cuba","San Nicolás","San Nicolas De Bari Airport",22.756099700927734,-81.9208984375
"SNJ","MUSJ","Cuba","Pinar Del Rio","San Julian Air Base",22.095300674438477,-84.1520004272461
"DWD","OEDM","Saudi Arabia","","King Salman Abdulaziz Airport",24.4499,44.121201
"KMX","OEKM","Saudi Arabia","","King Khaled Air Base",18.297300338745117,42.80350112915039
"XXN","OERY","Saudi Arabia","Riyadh","Riyadh Air Base",24.709800720214844,46.72520065307617
"KNR","OIBJ","Iran","Kangan","Jam Airport",27.820499420166016,52.35219955444336
"PYK","OIIP","Iran","Karaj","Payam International Airport",35.776100158691,50.826698303223
"XIJ","OKAJ","Kuwait","Ahmed Al Jaber AB","Ahmed Al Jaber Air Base",28.9347991943,47.791900634799994
"ATG","OPMS","Pakistan","Kamra","Minhas Air Base",33.8690986633,72.4009017944
"SGI","OPSR","Pakistan","Sargodha","Mushaf Air Base",32.04859924316406,72.66500091552734
"RQW","ORQW","Iraq","Qayyarah","Qayyarah West Airport",35.76720047,43.125099182099994
"ENN","PANN","United States","Nenana","Nenana Municipal Airport",64.54730224609375,-149.07400512695312
"WWA","PAWS","United States","Wasilla","Wasilla Airport",61.5717010498,-149.539993286
"IWK","RJOI","Japan","Iwakuni","Iwakuni Marine Corps Air Station",34.143902,132.235992
"IEJ","RORE","Japan","Ie","Ie Jima Airport",26.7220001221,127.785003662
"AAV","RPMA","Philippines","Surallah","Allah Valley Airport",6.366819858551025,124.7509994506836
"BPH","RPMF","Philippines","","Bislig Airport",8.19594955444336,126.3219985961914
"MXI","RPMQ","Philippines","","Mati National Airport",6.949091,126.27368
"BAT","SBBT","Brazil","Barretos","Chafei Amsei Airport",-20.584499359131,-48.594100952148
"QHP","SBTA","Brazil","Taubaté","Base de Aviação de Taubaté Airport",-23.04010009765625,-45.51599884033203
"TOQ","SCBE","Chile","Tocopilla","Barriles Airport",-22.14109992980957,-70.06289672851562
"CNR","SCRA","Chile","Chañaral","Chañaral Airport",-26.332500457763672,-70.6072998046875
"TLX","SCTL","Chile","Talca","Panguilemo Airport",-35.37779998779297,-71.60169982910156
"ZIC","SCTO","Chile","Victoria","Victoria Airport",-38.245601654052734,-72.34860229492188
"TTC","SCTT","Chile","Taltal","Las Breas Airport",-25.564300537109375,-70.37590026855469
"API","SKAP","Colombia","Apiay","Gomez Nino Apiay Air Base",4.07607,-73.5627
"CVE","SKCV","Colombia","Coveñas","Coveñas Airport",9.40092,-75.6913
"PAL","SKPQ","Colombia","La Dorada","German Olano Air Base",5.48361,-74.6574
"PZA","SKPZ","Colombia","Paz De Ariporo","Paz De Ariporo Airport",5.87615,-71.8866
"TQS","SKTQ","Colombia","Tres Esquinas","Tres Esquinas Air Base",0.7459,-75.234
"RIJ","SPJA","Peru","Rioja","Juan Simons Vela Airport",-6.067860126495361,-77.16000366210938
"JAE","SPJE","Peru","Jaén","Shumba Airport",-5.59248,-78.774002
"IKU","UAFL","Kyrgyzstan","Tamchy","Issyk-Kul International Airport",42.58792,76.713046
"VYI","UENW","Russia","Vilyuisk","Vilyuisk Airport",63.75666809082,121.69333648682
"BGN","UESG","Russia","","Belaya Gora Airport",68.556602,146.231506
"GVN","UHKM","Russia","Sovetskaya Gavan","Maygatka Airport.",48.926998138399995,140.033996582
"NLI","UHNN","Russia","Nikolayevsk-na-Amure Airport","Nikolayevsk-na-Amure Airport",53.154999,140.649994
"VLK","URRY","Russia","","Volgodonsk Airport",47.682098388671875,42.07279968261719
"INA","UUYI","Russia","Inta","Inta Airport",66.0548324584961,60.110321044921875
"ZIX","UWKV","Russia","Zhigansk","Zhigansk Airport",66.7965011597,123.361000061
"RTC","VARG","India","","Ratnagiri Airport",17.013599,73.327797
"HIM","VCCH","Sri Lanka","Polonnaruwa Town","Hingurakgoda Air Force Base",8.04981,80.9814
"RDP","VEDG","India","Durgapur","Kazi Nazrul Islam Airport",23.6225,87.243
"PUT","VOPN","India","Puttaparthi","Sri Sathya Sai Airport",14.1492996216,77.7910995483
"LNX","XUBS","Russia","Smolensk","Smolensk North Airport",54.824,32.025
"ABH","YAPH","Australia","Alpha","Alpha Airport",-23.646099,146.584
"ARY","YARA","Australia","","Ararat Airport",-37.30939865112305,142.98899841308594
"BLN","YBLA","Australia","","Benalla Airport",-36.55189895629883,146.0070037841797
"BZD","YBRN","Australia","","Balranald Airport",-34.623600006103516,143.5780029296875
"BWQ","YBRW","Australia","","Brewarrina Airport",-29.973899841308594,146.81700134277344
"CVC","YCEE","Australia","","Cleve Airport",-33.70970153808594,136.5050048828125
"CWW","YCOR","Australia","","Corowa Airport",-35.99470138549805,146.35699462890625
"CYG","YCRG","Australia","","Corryong Airport",-36.18280029296875,147.88800048828125
"CMD","YCTM","Australia","","Cootamundra Airport",-34.6239013671875,148.0279998779297
"DRN","YDBI","Australia","","Dirranbandi Airport",-28.591699600219727,148.2169952392578
"DNQ","YDLQ","Australia","Deniliquin","Deniliquin Airport",-35.5593986511,144.945999146
"DYA","YDYS","Australia","","Dysart Airport",-22.62220001220703,148.36399841308594
"ECH","YECH","Australia","","Echuca Airport",-36.15719985961914,144.76199340820312
"FRB","YFBS","Australia","Forbes","Forbes Airport",-33.363602,147.934998
"GUH","YGDH","Australia","","Gunnedah Airport",-30.96109962463379,150.25100708007812
"HXX","YHAY","Australia","","Hay Airport",-34.53139877319336,144.8300018310547
"HTU","YHPN","Australia","","Hopetoun Airport",-35.715301513671875,142.36000061035156
"KRA","YKER","Australia","","Kerang Airport",-35.751399993896484,143.93899536132812
"KPS","YKMP","Australia","","Kempsey Airport",-31.074399948120117,152.77000427246094
"KGY","YKRY","Australia","","Kingaroy Airport",-26.580799102783203,151.84100341796875
"TGN","YLTV","Australia","Morwell","Latrobe Valley Airport",-38.207199,146.470001
"MRG","YMBA","Australia","","Mareeba Airport",-17.06920051574707,145.41900634765625
"RPM","YNGU","Australia","","Ngukurr Airport",-14.722800254821777,134.7469940185547
"QRM","YNRM","Australia","","Narromine Airport",-32.214698791503906,148.22500610351562
"PPI","YPIR","Australia","","Port Pirie Airport",-33.23889923095703,137.9949951171875
"SIO","YSMI","Australia","","Smithton Airport",-40.834999084472656,145.08399963378906
"SNB","YSNB","Australia","","Snake Bay Airport",-11.422800064086914,130.6540069580078
"SWC","YSWL","Australia","","Stawell Airport",-37.07170104980469,142.74099731445312
"TYB","YTIB","Australia","","Tibooburra Airport",-29.451099395751953,142.05799865722656
"TUM","YTMU","Australia","","Tumut Airport",-35.26279830932617,148.24099731445312
"WGT","YWGT","Australia","","Wangaratta Airport",-36.41579818725586,146.3070068359375
"WKB","YWKB","Australia","","Warracknabeal Airport",-36.32109832763672,142.41900634765625
"QRR","YWRN","Australia","","Warren Airport",-31.733299255371094,147.80299377441406
"SXE","YWSL","Australia","Sale","West Sale Airport",-38.090827,146.965335
"WWY","YWWL","Australia","West Wyalong","West Wyalong Airport",-33.9371986389,147.190994263
"NGA","YYNG","Australia","","Young Airport",-34.25559997558594,148.2480010986328
"LHK","ZHGH","China","Guanghua","Guangzhou MR Air Base",32.389400482177734,111.69499969482422
"WDS","ZHSY","China","Shiyan","Shiyan Wudangshan Airport",32.591667,110.907778
"HTT","ZLHX","China","Mengnai","Huatugou Airport",38.201984,90.841495
"UUN","ZMBU","Mongolia","","Baruun Urt Airport",46.660301208496094,113.28500366210938
"BFU","ZSBB","China","Bengbu","Bengbu Airport",32.8477333333,117.320244444
"RUG","ZSRG","China","Rugao","Rugao Air Base",32.25788497924805,120.50165557861328
"WHU","ZSWU","China","Wuhu","Wuhu Air Base",31.3906,118.408997
"SXJ","ZWSS","China","Shanshan","Shanshan Airport",42.91170120239258,90.24749755859375
"YKH","ZYYK","China","Yingkou","Yingkou Lanqi Airport",40.542524,122.3586
"BQG","UHNB","Russia","Bogorodskoe","Bogorodskoye Airport",52.38,140.448
"JKT","WIID","Indonesia","Jakarta","Kemayoran Airport",-6.147222,106.85
"HYD","VOHS","India","Hyderabad","Rajiv Gandhi International Airport",17.2313175201,78.4298553467
"ZYH",\N,"Netherlands","Den Haag","Den Haag Centraal",52.0810867,4.3220375
"DIC","DICK","United States","DICKA","Dicka",37.789,-122.43
"PKO","DBBP","Benin","Parakou","Parakou Airport",9.35768985748291,2.609679937362671
"XBA","BXBA","Russia","Arseniev","Aerodrom Arseniev",44.1427,133.26861
"KDC","DBBK","Benin","Kandi","Kandi Airport",11.14479,2.940381
"QII",\N,"Germany","Lindau","Lindau Hbf",47.5455478,9.6826459
"XGZ",\N,"Austria","Bregenz","Bregenz",47.503499,9.741156
"HMG","YHMB","Australia","Hermannsburg","Hermannsburg Airport",-23.93000030517578,132.80499267578125
"ZYZ",\N,"Belgium","Antwerpen","Antwerpen-Berchem Railway Station",51.199167,4.433056
"BIB","HCMB","Somalia","Baidoa","Baidoa Airport",3.102220058441162,43.62860107421875
"KCS","YKCS","Australia","Petermann","Kings Creek Airport",-24.42329978942871,131.8350067138672
"BMR","EDWZ","Germany","Baltrum","Baltrum Airport",53.72472381591797,7.373332977294922
"XEW",\N,"Sweden","Flemingsberg","Flemingsberg Railway Station",59.218085,17.945634
"MVW","KBVS","United States","Skagit","Skagit Regional Airport",48.4709014893,-122.42099762
"GOO","YGDI","Australia","Goondiwindi","Goondiwindi Airport",-28.521400451660156,150.32000732421875
"PHG",\N,"Nigeria","Port harcourt","Port harcourt",4.8,7
"APT","KAPT","United States","Jasper","Marion County Brown Field",35.060699,-85.585297
"DCU","KDCU","United States","Decatur","Pryor Field Regional Airport",34.652698516799994,-86.94539642330001
"GLW","KGLW","United States","Glasgow","Glasgow Municipal Airport",37.03179932,-85.9536972
"XJY",\N,"France","Massy","Gare de Massy TGV",48.726111,2.261667
"ZLN",\N,"France","Le Mans","Gare du Mans",47.995556,0.1925
"FIN","KFIN","United States","Flagler County","Flagler County Airport",29.4645926,-81.2091644
"DKV","YDVR","Australia","Docker River","Docker River Airport",-24.860000610351562,129.07000732421875
"N96",\N,"United States","Bellefonte","Bellefonte Airport",40.8855,-77.8162222
"RNZ","KRZL","United States","Rensselaer","Jasper County Airport",40.9478988647,-87.1826019287
"3N6",\N,"United States","Englishtown","Old Bridge Airport",40.3298867,-74.3467869
"SBT","USDA","Russia","Sabetta","Sabetta International Airport",71.219167,72.052222
"AXF","ZBAL","China","Alxa Left Banner","Alxa Left Banner Bayanhot Airport",38.74831,105.58858
"PRK",\N,"United States","Port Kent","Port Kent",44.5253502,-73.4021074
"BNF",\N,"Norway","Bergen","Bergen Norled Ferry",60.395178,5.321868
"NIS","AYSE","Papua New Guinea","Simberi Island","Simberi Airport",-2.66222222222,151.997777778
"BUL","AYBU","Papua New Guinea","Bulolo","Bulolo Airport",-7.216286671410001,146.649541855
"TBR","KTBR","United States","Statesboro","Statesboro Bulloch County Airport",32.4827003479,-81.73690032959999
"AMT","YAMT","Australia","Amata","Amata Airport",-26.108299255371094,131.20700073242188
"COP",\N,"United States","Cooperstown","Cooperstown",42.6291667,-74.8911111
"OCO",\N,"United States","Oconomowoc","OSRUI",43.109374,-88.485677
"EDD","YERL","Australia","Erldunda","Erldunda Airport",-25.205799102800004,133.253997803
"BXW",\N,"Indonesia","Bawean","Harun Thohir Airport",-5.723611,112.679167
"FIK","YFNE","Australia","Finke","Finke Airport",-25.5946998596,134.582992554
"CMC",\N,"Brazil","Camocim","Camocim",-2.916667,-40.833332
"JJG","SBJA","Brazil","Jaguaruna","Humberto Ghizzo Bortoluzzi Regional Airport",-28.6753,-49.0596
"LZS",\N,"Austria","Linz","Linz Hauptbahnhof",48.2905,14.2911
"BNL",\N,"United States","Normal","Uptown Station",40.508611,-88.984167
"NZM",\N,"India","Delhi","Hazrat Nizamuddin Station",28.589167,77.254167
"1S5",\N,"United States","Sunnyside","Sunnyside Municipal Airport",46.3270833,-119.9703611
"EMB","KEMB","United States","San Francisco","Embarcadero",37.795278,-122.39361
"WKI","FVWT","Zimbabwe","Hwange","Hwange (Town) Airport",-18.362967,26.519791
"KLJ","EYKL","Lithuania","Klaipeda","Klaipėda Airport",55.7118988037,21.242799758900002
"ДЖБ","UCFJ","Kyrgyzstan","Jalal-Abad","Jalal-Abad Airport",40.5639,72.584
"C29",\N,"United States","Middleton","Middleton Municipal Airport - Morey Field",43.1142699,-89.5315336
"ETB","KETB","United States","WEST BEND","West Bend Municipal Airport",43.4221992493,-88.1278991699
"GLR","KGLR","United States","GAYLORD","Gaylord Regional Airport",45.013500213600004,-84.7035980225
"TWM",\N,"United States","Two Harbors","Richard B Helgeson Airport",47.0519,-91.7423
"AID","KAID","United States","ANDERSON","Anderson Municipal Darlington Field",40.10860061649999,-85.6129989624
"QND","LYNS","Serbia","Novi Sad","Cenej Airport",45.385799,19.839199
"GUU","BIGF","Iceland","Grundarfjordur","Grundarfjörður Airport",64.99140167236328,-23.224700927734375
"PCD","KPDC","United States","Prairie du Chien","Prairie Du Chien Municipal Airport",43.019298553467,-91.12370300293
"OTJ","FYOW","Namibia","Otjiwarongo","Otjiwarongo Airport",-20.434700012207,16.660800933838
"T74",\N,"United States","Taylor","Taylor Municipal Airport",30.5726,-97.4432
"0E0",\N,"United States","Moriarty","Moriarty Airport",34.9781667,-106.0000278
"W99",\N,"United States","Petersburg","Grant County Airport",38.9949444,-79.1458611
"8A7",\N,"United States","Mocksville","Twin Lakes Airport",35.914915,-80.4568064
"1N1",\N,"United States","Edgewood","Sandia Airpark Estates East Airport",35.0946111,-106.1645556
"E98",\N,"United States","Los Lunas","Mid valley Airpark",34.7610083,-106.7449444
"E80",\N,"United States","Belen","Alexander Municipal Airport",34.6458616,-106.8363401
"3M0",\N,"United States","Lakeview","Gastons Airport",36.3490556,-92.5558056
"P14",\N,"United States","Holbrook","Holbrook Municipal Airport",34.9407222,-110.1385
"TSM","KSKX","United States","Taos","Taos Regional Airport",36.45819855,-105.6719971
"A20",\N,"United States","Bullhead City","Sun Valley Airport",35.0056389,-114.5650278
"P20",\N,"United States","Parker","Avi Suquilla Airport",34.1498333,-114.2678333
"RTN","KRTN","United States","Raton","Raton Municipal-Crews Field",36.74150085,-104.5019989
"3V5",\N,"United States","Fort Collins","Fort Collins Downtown Airport",40.588336,-105.041674
"6Y9",\N,"United States","Sidnaw","Prickett-Grooms Field Airport",46.5086528,-88.7058472
